2026-07-19 17:03:19.495929+03:00,103
2026-07-19 18:31:30.723481+03:00,92
2026-07-19 20:03:08.243285+03:00,85
2026-07-19 21:29:00.457652+03:00,55
2026-07-19 22:46:03.747404+03:00,29
2026-07-19 23:56:42.436671+03:00,20
2026-07-20 00:59:59.170007+03:00,21
2026-07-20 02:04:11.324479+03:00,17
2026-07-20 04:06:01.623858+03:00,22
2026-07-20 08:08:03.430629+03:00,74
2026-07-20 11:25:16.395005+03:00,144
2026-07-20 14:23:17.672534+03:00,99
2026-07-20 16:27:01.257531+03:00,111
2026-07-20 18:30:28.133755+03:00,161
2026-07-20 21:09:12.470006+03:00,224
2026-07-20 23:07:21.343925+03:00,71
2026-07-21 00:44:24.330697+03:00,58
2026-07-21 02:04:01.481349+03:00,54
2026-07-21 04:00:12.749314+03:00,32
2026-07-21 07:24:34.069815+03:00,77
2026-07-21 10:10:53.822561+03:00,150
2026-07-21 13:03:40.180112+03:00,153
2026-07-21 15:09:05.001996+03:00,119
2026-07-21 17:35:13.008178+03:00,172
2026-07-21 19:25:46.621199+03:00,285
2026-07-21 20:54:09.208284+03:00,275
2026-07-21 22:38:09.891970+03:00,132
2026-07-22 00:15:19.726145+03:00,70
2026-07-22 01:27:35.966017+03:00,69
2026-07-22 02:31:51.128795+03:00,59
2026-07-22 06:16:01.285336+03:00,40
2026-07-22 09:10:55.060330+03:00,110
2026-07-22 12:09:59.183335+03:00,192
2026-07-22 14:25:49.766162+03:00,122
2026-07-22 16:03:33.297388+03:00,128
2026-07-22 18:20:03.206315+03:00,201
2026-07-22 19:57:03.398793+03:00,259
2026-07-22 21:15:44.696457+03:00,210
2026-07-22 22:53:10.630093+03:00,89
2026-07-23 00:14:04.762202+03:00,59
2026-07-23 01:34:00.973067+03:00,57
2026-07-23 03:04:10.148749+03:00,49
2026-07-23 06:55:07.928842+03:00,74
2026-07-23 09:34:03.102126+03:00,115
2026-07-23 12:27:15.479627+03:00,160
2026-07-23 14:26:06.342103+03:00,137
2026-07-23 16:05:29.432070+03:00,126
2026-07-23 18:32:17.359085+03:00,206
2026-07-23 20:34:42.564219+03:00,252
